# BUSCO version is: 4.0.6 
# The lineage dataset is: metazoa_odb10 (Creation date: 2019-11-20, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
452499at33208a	Duplicated	transcript_71463	333.3	275
452499at33208a	Duplicated	transcript_34784	331.5	275
452574at33208a	Missing
453049at33208a	Missing
453052at33208a	Complete	transcript_125582	241.9	305
453056at33208a	Missing
453687at33208a	Duplicated	transcript_120839	216.3	254
453687at33208a	Duplicated	transcript_120325	214.3	250
453687at33208a	Duplicated	transcript_122440	214.2	254
454911at33208a	Missing
455512at33208a	Missing
455941at33208a	Duplicated	transcript_113095	209.2	224
455941at33208a	Duplicated	transcript_132974	207.2	224
455941at33208a	Duplicated	transcript_111807	204.6	224
456998at33208a	Missing
457777at33208a	Missing
458807at33208a	Complete	transcript_135411	353.1	281
458974at33208a	Fragmented	transcript_134176	56.4	88
458988at33208a	Duplicated	transcript_123542	316.9	452
458988at33208a	Duplicated	transcript_124232	316.8	452
458988at33208a	Duplicated	transcript_82566	283.2	468
459253at33208a	Missing
460044at33208a	Duplicated	transcript_131055	313.5	295
460044at33208a	Duplicated	transcript_93970	308.9	293
460044at33208a	Duplicated	transcript_133288	280.0	256
460518at33208a	Complete	transcript_29636	250.2	167
461123at33208a	Missing
461193at33208a	Duplicated	transcript_131091	150.3	228
461193at33208a	Duplicated	transcript_73251	147.0	204
461193at33208a	Duplicated	transcript_58476	146.6	204
462325at33208a	Duplicated	transcript_134089	183.2	294
462325at33208a	Duplicated	transcript_133486	183.0	294
462325at33208a	Duplicated	transcript_132850	183.0	294
462897at33208a	Missing
463071at33208a	Missing
464204at33208a	Missing
464243at33208a	Missing
464286at33208a	Missing
464312at33208a	Missing
464987at33208a	Complete	transcript_76825	201.7	165
465092at33208a	Missing
465401at33208a	Missing
465512at33208a	Missing
465651at33208a	Missing
465703at33208a	Duplicated	transcript_130278	246.1	198
465703at33208a	Duplicated	transcript_128320	245.9	198
465933at33208a	Duplicated	transcript_129466	308.2	226
465933at33208a	Duplicated	transcript_127015	308.0	226
465933at33208a	Duplicated	transcript_134360	291.9	220
466616at33208a	Complete	transcript_125735	167.1	368
466942at33208a	Missing
467106at33208a	Missing
467142at33208a	Duplicated	transcript_121760	138.8	285
467142at33208a	Duplicated	transcript_130203	125.8	180
467744at33208a	Missing
468248at33208a	Duplicated	transcript_131163	346.7	270
468248at33208a	Duplicated	transcript_126936	345.7	270
468359at33208a	Complete	transcript_112082	367.3	281
468631at33208a	Missing
468710at33208a	Missing
468757at33208a	Duplicated	transcript_134196	98.3	243
468757at33208a	Duplicated	transcript_8829	93.6	243
468757at33208a	Duplicated	transcript_105940	86.9	220
469367at33208a	Missing
470197at33208a	Missing
470523at33208a	Duplicated	transcript_134021	122.9	186
470523at33208a	Duplicated	transcript_36733	112.6	177
471608at33208a	Missing
471787at33208a	Complete	transcript_123244	375.9	280
472313at33208a	Duplicated	transcript_135052	359.7	250
472313at33208a	Duplicated	transcript_135753	347.3	231
472352at33208a	Missing
473106at33208a	Complete	transcript_125160	311.8	288
474144at33208a	Duplicated	transcript_123944	216.8	208
474144at33208a	Duplicated	transcript_135913	214.6	202
474144at33208a	Duplicated	transcript_132980	213.4	236
474302at33208a	Missing
474387at33208a	Missing
475826at33208a	Missing
476036at33208a	Complete	transcript_66673	188.2	188
477052at33208a	Missing
477939at33208a	Missing
477998at33208a	Missing
478073at33208a	Duplicated	transcript_135904	400.8	226
478073at33208a	Duplicated	transcript_135883	400.8	226
478073at33208a	Duplicated	transcript_72314	396.5	226
478984at33208a	Missing
480700at33208a	Duplicated	transcript_57744	124.0	137
480700at33208a	Duplicated	transcript_51224	123.7	136
480700at33208a	Duplicated	transcript_17182	121.7	137
480735at33208a	Duplicated	transcript_135194	281.8	273
480735at33208a	Duplicated	transcript_134618	281.6	273
480735at33208a	Duplicated	transcript_134524	273.2	273
481557at33208a	Duplicated	transcript_130763	112.2	245
481557at33208a	Duplicated	transcript_130014	112.1	245
481557at33208a	Duplicated	transcript_131738	106.1	239
482691at33208a	Missing
483489at33208a	Missing
485003at33208a	Missing
485696at33208a	Missing
486370at33208a	Duplicated	transcript_133797	168.3	193
486370at33208a	Duplicated	transcript_133157	168.1	192
486431at33208a	Duplicated	transcript_126252	251.3	332
486431at33208a	Duplicated	transcript_122222	250.5	332
486743at33208a	Complete	transcript_104089	82.0	143
486993at33208a	Missing
487873at33208a	Missing
487987at33208a	Missing
488559at33208a	Complete	transcript_135884	181.6	208
488635at33208a	Complete	transcript_39443	76.8	205
489359at33208a	Missing
489858at33208a	Complete	transcript_130743	199.6	177
489997at33208a	Missing
490248at33208a	Complete	transcript_128211	217.7	201
490961at33208a	Missing
491252at33208a	Missing
491289at33208a	Complete	transcript_27667	322.8	257
492033at33208a	Complete	transcript_111833	130.7	125
493148at33208a	Missing
493505at33208a	Missing
493913at33208a	Missing
494057at33208a	Missing
495100at33208a	Complete	transcript_128323	327.3	217
495175at33208a	Complete	transcript_132989	207.1	181
495207at33208a	Missing
495311at33208a	Duplicated	transcript_135592	201.1	161
495311at33208a	Duplicated	transcript_60505	197.8	161
495329at33208a	Missing
495389at33208a	Missing
495605at33208a	Missing
495802at33208a	Missing
495926at33208a	Complete	transcript_129713	76.6	148
496070at33208a	Missing
496219at33208a	Complete	transcript_108672	298.1	234
498535at33208a	Missing
500261at33208a	Duplicated	transcript_125522	313.5	289
500261at33208a	Duplicated	transcript_123167	313.3	289
500261at33208a	Duplicated	transcript_120045	313.0	289
500808at33208a	Missing
501396at33208a	Complete	transcript_128449	240.2	167
501546at33208a	Duplicated	transcript_38776	43.9	123
501546at33208a	Duplicated	transcript_31506	43.7	123
501788at33208a	Missing
502128at33208a	Complete	transcript_133777	310.1	254
502407at33208a	Duplicated	transcript_130022	197.8	180
502407at33208a	Duplicated	transcript_130325	194.8	178
502407at33208a	Duplicated	transcript_73892	194.7	179
502429at33208a	Missing
502584at33208a	Missing
502691at33208a	Missing
503333at33208a	Fragmented	transcript_95691	80.5	167
503828at33208a	Missing
504207at33208a	Duplicated	transcript_134447	327.4	316
504207at33208a	Duplicated	transcript_38997	319.7	316
504292at33208a	Complete	transcript_132749	224.0	177
504691at33208a	Missing
504731at33208a	Complete	transcript_134983	343.4	237
504912at33208a	Fragmented	transcript_134976	44.3	51
505248at33208a	Missing
505718at33208a	Missing
508188at33208a	Missing
508379at33208a	Duplicated	transcript_31364	145.7	132
508379at33208a	Duplicated	transcript_25266	145.4	132
508986at33208a	Complete	transcript_44796	72.1	176
509494at33208a	Duplicated	transcript_136145	225.3	144
509494at33208a	Duplicated	transcript_96438	221.6	144
509816at33208a	Complete	transcript_52102	149.5	152
510174at33208a	Duplicated	transcript_86968	328.5	320
510174at33208a	Duplicated	transcript_85854	328.4	320
510522at33208a	Complete	transcript_87173	178.7	190
510581at33208a	Missing
511272at33208a	Complete	transcript_92209	166.3	201
511386at33208a	Complete	transcript_116713	331.6	386
511575at33208a	Missing
511668at33208a	Missing
514121at33208a	Complete	transcript_118696	211.6	371
514296at33208a	Missing
514565at33208a	Missing
514675at33208a	Duplicated	transcript_135232	199.9	216
514675at33208a	Duplicated	transcript_119037	182.4	160
514698at33208a	Missing
514724at33208a	Missing
514727at33208a	Fragmented	transcript_120445	37.1	113
514740at33208a	Complete	transcript_133456	223.3	173
514834at33208a	Duplicated	transcript_133336	136.4	193
514834at33208a	Duplicated	transcript_124027	132.8	194
514834at33208a	Duplicated	transcript_135303	131.9	227
514892at33208a	Missing
515058at33208a	Missing
515377at33208a	Missing
515410at33208a	Missing
515425at33208a	Duplicated	transcript_132321	129.0	178
515425at33208a	Duplicated	transcript_130091	128.6	178
515528at33208a	Missing
515640at33208a	Missing
516078at33208a	Complete	transcript_58331	205.5	229
516321at33208a	Duplicated	transcript_135223	199.2	136
516321at33208a	Duplicated	transcript_61988	193.2	133
516321at33208a	Duplicated	transcript_87338	193.1	160
516481at33208a	Missing
516659at33208a	Missing
516716at33208a	Missing
517311at33208a	Complete	transcript_132411	229.0	155
517525at33208a	Duplicated	transcript_100401	261.1	263
517525at33208a	Duplicated	transcript_127087	229.9	270
517525at33208a	Duplicated	transcript_121461	229.4	270
517686at33208a	Missing
517968at33208a	Missing
518288at33208a	Duplicated	transcript_132633	385.0	288
518288at33208a	Duplicated	transcript_118848	371.1	354
518288at33208a	Duplicated	transcript_92817	347.4	311
518569at33208a	Duplicated	transcript_123482	227.2	318
518569at33208a	Duplicated	transcript_125940	226.9	321
518635at33208a	Missing
519030at33208a	Duplicated	transcript_44329	99.9	153
519030at33208a	Duplicated	transcript_33911	88.4	132
519303at33208a	Missing
519777at33208a	Complete	transcript_135555	207.3	229
520011at33208a	Duplicated	transcript_132109	165.1	246
520011at33208a	Duplicated	transcript_130179	164.6	245
521343at33208a	Missing
522886at33208a	Complete	transcript_78537	157.3	158
522988at33208a	Complete	transcript_53564	245.9	281
523206at33208a	Complete	transcript_135848	118.9	90
523376at33208a	Complete	transcript_134042	239.9	233
523534at33208a	Complete	transcript_135796	236.9	150
524148at33208a	Missing
524165at33208a	Duplicated	transcript_124396	212.0	286
524165at33208a	Duplicated	transcript_115163	211.0	286
524165at33208a	Duplicated	transcript_108678	210.3	286
524322at33208a	Duplicated	transcript_32848	81.2	124
524322at33208a	Duplicated	transcript_18478	81.0	124
525542at33208a	Complete	transcript_135437	174.6	170
525888at33208a	Complete	transcript_130943	191.7	157
526074at33208a	Missing
526487at33208a	Duplicated	transcript_136096	263.4	169
526487at33208a	Duplicated	transcript_110331	260.3	169
526673at33208a	Complete	transcript_133999	297.7	263
526839at33208a	Complete	transcript_132978	136.2	238
527406at33208a	Missing
528325at33208a	Complete	transcript_48610	245.3	158
529092at33208a	Missing
529093at33208a	Complete	transcript_63947	137.3	237
529708at33208a	Missing
529852at33208a	Complete	transcript_101619	167.3	142
530431at33208a	Missing
532406at33208a	Missing
532693at33208a	Complete	transcript_131591	183.6	200
532728at33208a	Complete	transcript_84237	133.5	125
532930at33208a	Missing
533666at33208a	Missing
533690at33208a	Missing
534172at33208a	Complete	transcript_134677	242.0	209
534206at33208a	Missing
534312at33208a	Fragmented	transcript_61595	169.6	86
534757at33208a	Missing
534808at33208a	Missing
535268at33208a	Missing
535367at33208a	Missing
535524at33208a	Missing
535650at33208a	Complete	transcript_136095	259.7	165
535664at33208a	Complete	transcript_15986	113.4	103
535782at33208a	Missing
535806at33208a	Missing
536251at33208a	Missing
537470at33208a	Duplicated	transcript_135235	251.4	153
537470at33208a	Duplicated	transcript_121955	249.5	153
537470at33208a	Duplicated	transcript_134856	241.5	153
537548at33208a	Missing
537718at33208a	Duplicated	transcript_134564	132.2	155
537718at33208a	Duplicated	transcript_85620	129.8	155
537923at33208a	Missing
538442at33208a	Missing
539043at33208a	Missing
539215at33208a	Missing
539234at33208a	Missing
539360at33208a	Missing
539600at33208a	Missing
540193at33208a	Duplicated	transcript_85332	124.0	168
540193at33208a	Duplicated	transcript_108109	122.1	198
540193at33208a	Duplicated	transcript_115030	121.4	273
541231at33208a	Missing
541260at33208a	Complete	transcript_49388	86.6	82
541421at33208a	Duplicated	transcript_16275	201.6	183
541421at33208a	Duplicated	transcript_32642	181.4	187
543124at33208a	Duplicated	transcript_121590	301.6	249
543124at33208a	Duplicated	transcript_121948	300.4	315
543124at33208a	Duplicated	transcript_116617	292.3	345
543269at33208a	Fragmented	transcript_134005	128.0	109
544546at33208a	Missing
544849at33208a	Missing
544919at33208a	Missing
545063at33208a	Missing
545389at33208a	Complete	transcript_135788	258.4	166
545641at33208a	Complete	transcript_131358	186.2	121
545744at33208a	Missing
545889at33208a	Missing
546305at33208a	Duplicated	transcript_75328	79.6	86
546305at33208a	Duplicated	transcript_74174	79.6	86
546305at33208a	Duplicated	transcript_42118	79.0	86
546751at33208a	Complete	transcript_127343	237.5	143
547099at33208a	Missing
547341at33208a	Complete	transcript_133543	188.6	187
547766at33208a	Missing
548327at33208a	Complete	transcript_117346	156.2	145
548444at33208a	Complete	transcript_124804	164.2	215
548732at33208a	Duplicated	transcript_119010	145.8	129
548732at33208a	Duplicated	transcript_19275	143.7	129
549156at33208a	Missing
549988at33208a	Missing
551166at33208a	Complete	transcript_58555	86.3	118
551620at33208a	Missing
551632at33208a	Duplicated	transcript_107897	162.7	142
551632at33208a	Duplicated	transcript_107054	162.6	142
551632at33208a	Duplicated	transcript_28689	161.4	141
551831at33208a	Complete	transcript_60041	229.1	203
552201at33208a	Fragmented	transcript_121377	120.5	112
552359at33208a	Missing
552764at33208a	Missing
552949at33208a	Missing
553411at33208a	Complete	transcript_135433	173.6	174
553585at33208a	Complete	transcript_86868	86.6	470
554010at33208a	Missing
554815at33208a	Complete	transcript_134498	71.3	172
555162at33208a	Duplicated	transcript_96059	232.2	148
555162at33208a	Duplicated	transcript_12991	227.5	176
555390at33208a	Complete	transcript_136180	214.2	129
555538at33208a	Missing
556039at33208a	Missing
556189at33208a	Missing
556337at33208a	Duplicated	transcript_136208	208.4	124
556337at33208a	Duplicated	transcript_112177	204.9	124
556337at33208a	Duplicated	transcript_47858	203.9	124
556445at33208a	Missing
556461at33208a	Missing
556510at33208a	Missing
556587at33208a	Missing
556750at33208a	Missing
556925at33208a	Missing
557292at33208a	Missing
557596at33208a	Duplicated	transcript_136105	312.6	177
557596at33208a	Duplicated	transcript_136077	312.5	176
557596at33208a	Duplicated	transcript_85434	308.8	176
557694at33208a	Missing
557834at33208a	Duplicated	transcript_115675	237.0	304
557834at33208a	Duplicated	transcript_109409	236.1	304
557834at33208a	Duplicated	transcript_67934	228.2	305
557962at33208a	Missing
558368at33208a	Missing
558385at33208a	Missing
558552at33208a	Missing
558791at33208a	Missing
558897at33208a	Duplicated	transcript_116262	102.8	146
558897at33208a	Duplicated	transcript_108598	102.5	146
558897at33208a	Duplicated	transcript_122005	101.7	146
558933at33208a	Missing
559146at33208a	Missing
559501at33208a	Fragmented	transcript_80978	112.7	82
559576at33208a	Missing
559732at33208a	Missing
559883at33208a	Missing
560453at33208a	Duplicated	transcript_85193	234.1	138
560453at33208a	Duplicated	transcript_136113	233.7	139
560453at33208a	Duplicated	transcript_136132	231.2	139
560566at33208a	Missing
560584at33208a	Missing
560694at33208a	Missing
561054at33208a	Duplicated	transcript_131169	155.2	126
561054at33208a	Duplicated	transcript_130353	155.1	126
561054at33208a	Duplicated	transcript_131142	155.1	126
561248at33208a	Missing
561417at33208a	Missing
561688at33208a	Missing
561878at33208a	Missing
561943at33208a	Complete	transcript_133744	304.5	244
562780at33208a	Fragmented	transcript_50808	111.4	84
563084at33208a	Missing
563358at33208a	Missing
563359at33208a	Missing
563426at33208a	Complete	transcript_131796	234.2	254
563679at33208a	Complete	transcript_78732	115.3	97
563832at33208a	Missing
564234at33208a	Complete	transcript_116205	133.5	145
564286at33208a	Duplicated	transcript_63960	178.3	112
564286at33208a	Duplicated	transcript_67865	178.2	112
564286at33208a	Duplicated	transcript_47825	178.1	112
565053at33208a	Duplicated	transcript_92047	50.7	120
565053at33208a	Duplicated	transcript_93609	49.1	121
566026at33208a	Missing
566116at33208a	Complete	transcript_34961	116.1	149
566262at33208a	Complete	transcript_83358	111.7	100
566447at33208a	Missing
566527at33208a	Missing
566916at33208a	Missing
567650at33208a	Missing
567750at33208a	Complete	transcript_80987	90.9	103
567809at33208a	Duplicated	transcript_136231	201.4	116
567809at33208a	Duplicated	transcript_53044	198.0	116
567809at33208a	Duplicated	transcript_21391	197.6	116
568022at33208a	Duplicated	transcript_136169	187.4	151
568022at33208a	Duplicated	transcript_136168	186.8	151
568170at33208a	Missing
568839at33208a	Duplicated	transcript_133534	161.4	206
568839at33208a	Duplicated	transcript_17083	154.1	204
568949at33208a	Duplicated	transcript_116511	206.1	159
568949at33208a	Duplicated	transcript_114387	206.0	159
568949at33208a	Duplicated	transcript_112394	205.9	159
569294at33208a	Missing
569303at33208a	Missing
569812at33208a	Missing
569878at33208a	Missing
570262at33208a	Fragmented	transcript_104857	125.7	98
570646at33208a	Missing
570717at33208a	Missing
571149at33208a	Missing
571944at33208a	Missing
572074at33208a	Missing
572434at33208a	Missing
572463at33208a	Complete	transcript_95087	188.2	196
572754at33208a	Complete	transcript_135992	86.2	115
572845at33208a	Complete	transcript_109213	125.8	188
573203at33208a	Complete	transcript_131577	147.7	296
573237at33208a	Missing
573313at33208a	Missing
574311at33208a	Missing
575360at33208a	Missing
576633at33208a	Duplicated	transcript_63323	228.1	164
576633at33208a	Duplicated	transcript_61707	228.1	164
576633at33208a	Duplicated	transcript_51056	227.9	164
576938at33208a	Duplicated	transcript_57831	61.4	80
576938at33208a	Duplicated	transcript_52486	61.3	80
576997at33208a	Missing
577068at33208a	Complete	transcript_134855	77.9	156
577339at33208a	Complete	transcript_136014	105.5	103
577929at33208a	Missing
578354at33208a	Duplicated	transcript_66213	207.2	126
578354at33208a	Duplicated	transcript_75825	207.2	126
578354at33208a	Duplicated	transcript_38875	188.5	114
578582at33208a	Complete	transcript_60883	163.5	137
578684at33208a	Missing
578726at33208a	Duplicated	transcript_130611	172.6	179
578726at33208a	Duplicated	transcript_69867	167.9	179
578734at33208a	Duplicated	transcript_102254	149.1	640
578734at33208a	Duplicated	transcript_103838	149.0	641
578734at33208a	Duplicated	transcript_92687	146.9	667
578959at33208a	Complete	transcript_90597	117.8	143
579029at33208a	Missing
580062at33208a	Missing
580288at33208a	Complete	transcript_80724	187.4	116
580851at33208a	Missing
580896at33208a	Complete	transcript_104348	122.7	242
581006at33208a	Missing
581475at33208a	Complete	transcript_108069	103.8	155
581543at33208a	Missing
581547at33208a	Complete	transcript_134239	221.4	152
581621at33208a	Complete	transcript_136138	288.1	159
581717at33208a	Missing
581779at33208a	Missing
582265at33208a	Missing
582341at33208a	Missing
582473at33208a	Missing
582823at33208a	Missing
582951at33208a	Missing
583626at33208a	Missing
584023at33208a	Missing
584333at33208a	Missing
584373at33208a	Missing
585078at33208a	Missing
585232at33208a	Duplicated	transcript_83786	119.6	107
585232at33208a	Duplicated	transcript_35821	117.2	143
585232at33208a	Duplicated	transcript_37695	117.2	143
585305at33208a	Missing
585313at33208a	Missing
585656at33208a	Duplicated	transcript_135594	189.1	151
585656at33208a	Duplicated	transcript_100021	176.3	151
585726at33208a	Missing
585809at33208a	Missing
586156at33208a	Complete	transcript_55444	93.5	102
586310at33208a	Missing
586690at33208a	Missing
586719at33208a	Missing
587399at33208a	Missing
587407at33208a	Missing
587513at33208a	Duplicated	transcript_107613	213.2	280
587513at33208a	Duplicated	transcript_121068	212.9	274
587513at33208a	Duplicated	transcript_117188	212.4	274
587688at33208a	Missing
587958at33208a	Missing
589773at33208a	Duplicated	transcript_132551	50.5	54
589773at33208a	Duplicated	transcript_60724	47.3	54
589901at33208a	Duplicated	transcript_119283	158.9	235
589901at33208a	Duplicated	transcript_116487	158.7	235
589901at33208a	Duplicated	transcript_114061	158.6	235
590221at33208a	Missing
590347at33208a	Missing
590416at33208a	Complete	transcript_130169	192.5	184
590470at33208a	Missing
591316at33208a	Missing
591391at33208a	Missing
591498at33208a	Complete	transcript_133708	130.7	159
592087at33208a	Missing
592094at33208a	Missing
592759at33208a	Missing
592872at33208a	Missing
594172at33208a	Complete	transcript_136205	225.3	121
594271at33208a	Complete	transcript_135242	53.1	90
594842at33208a	Complete	transcript_73097	163.9	110
594937at33208a	Missing
595010at33208a	Complete	transcript_36532	198.1	222
595316at33208a	Missing
595404at33208a	Duplicated	transcript_96493	162.1	157
595404at33208a	Duplicated	transcript_66679	159.3	123
595858at33208a	Missing
596131at33208a	Missing
596973at33208a	Missing
597023at33208a	Fragmented	transcript_135364	72.5	105
597816at33208a	Missing
598405at33208a	Missing
598944at33208a	Duplicated	transcript_122140	125.6	189
598944at33208a	Duplicated	transcript_118435	124.3	212
598944at33208a	Duplicated	transcript_102572	121.3	171
599320at33208a	Missing
600462at33208a	Missing
600823at33208a	Missing
601242at33208a	Missing
601650at33208a	Missing
601768at33208a	Complete	transcript_135218	122.0	196
601875at33208a	Complete	transcript_130761	112.3	214
601886at33208a	Missing
601967at33208a	Complete	transcript_133573	113.7	103
602089at33208a	Complete	transcript_129768	154.9	118
602148at33208a	Fragmented	transcript_124661	65.5	50
602587at33208a	Missing
603239at33208a	Missing
603370at33208a	Missing
603609at33208a	Complete	transcript_78033	112.0	103
603673at33208a	Complete	transcript_114864	178.4	118
604211at33208a	Missing
604943at33208a	Missing
605189at33208a	Missing
606048at33208a	Complete	transcript_29869	119.6	130
606539at33208a	Missing
606748at33208a	Missing
606776at33208a	Missing
606795at33208a	Missing
606958at33208a	Missing
607862at33208a	Missing
608011at33208a	Missing
608074at33208a	Missing
608190at33208a	Complete	transcript_119342	67.3	88
608669at33208a	Missing
608869at33208a	Missing
608924at33208a	Missing
609899at33208a	Missing
610427at33208a	Missing
610541at33208a	Missing
611258at33208a	Missing
611279at33208a	Missing
611373at33208a	Complete	transcript_44657	108.0	93
611891at33208a	Missing
612760at33208a	Missing
612825at33208a	Complete	transcript_132445	135.9	147
613522at33208a	Missing
613580at33208a	Missing
613851at33208a	Duplicated	transcript_72529	97.7	105
613851at33208a	Duplicated	transcript_43497	97.3	105
614305at33208a	Missing
615531at33208a	Complete	transcript_69138	110.5	83
615585at33208a	Duplicated	transcript_134839	86.8	80
615585at33208a	Duplicated	transcript_133466	86.6	80
615840at33208a	Missing
616120at33208a	Missing
616149at33208a	Missing
616613at33208a	Missing
616716at33208a	Missing
617020at33208a	Duplicated	transcript_131644	172.4	183
617020at33208a	Duplicated	transcript_126094	171.8	181
617020at33208a	Duplicated	transcript_53809	150.5	167
617441at33208a	Missing
617522at33208a	Missing
617667at33208a	Missing
618339at33208a	Missing
618421at33208a	Duplicated	transcript_79423	101.2	97
618421at33208a	Duplicated	transcript_61839	100.9	97
618421at33208a	Duplicated	transcript_56447	100.9	97
618516at33208a	Complete	transcript_135361	56.2	94
618986at33208a	Missing
619250at33208a	Missing
619326at33208a	Missing
619415at33208a	Complete	transcript_4584	121.9	125
620546at33208a	Duplicated	transcript_125710	70.0	107
620546at33208a	Duplicated	transcript_132554	69.6	107
620546at33208a	Duplicated	transcript_21043	67.0	105
620753at33208a	Missing
621585at33208a	Missing
621808at33208a	Duplicated	transcript_103323	155.8	81
621808at33208a	Duplicated	transcript_74105	155.2	81
621808at33208a	Duplicated	transcript_53374	154.9	81
622156at33208a	Missing
622172at33208a	Complete	transcript_135955	104.4	130
622270at33208a	Missing
622461at33208a	Complete	transcript_41156	173.9	104
622560at33208a	Complete	transcript_136199	169.0	159
623138at33208a	Complete	transcript_53274	69.4	111
623324at33208a	Duplicated	transcript_79789	184.0	117
623324at33208a	Duplicated	transcript_33707	183.5	117
623324at33208a	Duplicated	transcript_34376	183.4	117
623444at33208a	Duplicated	transcript_135891	153.3	159
623444at33208a	Duplicated	transcript_40906	147.2	158
623995at33208a	Missing
625077at33208a	Missing
625091at33208a	Missing
625769at33208a	Missing
628082at33208a	Missing
628231at33208a	Missing
628247at33208a	Missing
629763at33208a	Missing
630073at33208a	Complete	transcript_85355	104.9	55
631107at33208a	Duplicated	transcript_135750	141.8	135
631107at33208a	Duplicated	transcript_56932	138.2	101
631107at33208a	Duplicated	transcript_42063	138.1	101
631173at33208a	Missing
631196at33208a	Missing
631662at33208a	Duplicated	transcript_104814	108.2	82
631662at33208a	Duplicated	transcript_81486	108.1	82
631767at33208a	Missing
631798at33208a	Missing
631811at33208a	Missing
632234at33208a	Complete	transcript_75342	181.2	102
632472at33208a	Complete	transcript_50883	53.0	147
632566at33208a	Complete	transcript_60776	203.4	152
633007at33208a	Missing
633282at33208a	Missing
633619at33208a	Missing
634446at33208a	Missing
634447at33208a	Missing
636041at33208a	Duplicated	transcript_135765	94.8	102
636041at33208a	Duplicated	transcript_68350	85.4	80
636070at33208a	Missing
636300at33208a	Complete	transcript_39735	118.5	72
636423at33208a	Missing
637971at33208a	Missing
638541at33208a	Missing
639252at33208a	Missing
640187at33208a	Missing
640349at33208a	Missing
641073at33208a	Missing
641257at33208a	Complete	transcript_70199	47.0	123
642323at33208a	Missing
642552at33208a	Missing
642773at33208a	Complete	transcript_135950	51.5	68
643380at33208a	Missing
643883at33208a	Complete	transcript_88069	61.5	73
643954at33208a	Missing
644034at33208a	Missing
648300at33208a	Missing
649979at33208a	Missing
