# BUSCO version is: 4.0.6 
# The lineage dataset is: metazoa_odb10 (Creation date: 2019-11-20, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
452574at33208a	Duplicated	transcript_39431	333.4	425
452574at33208a	Duplicated	transcript_38840	332.4	447
453049at33208a	Missing
453052at33208a	Duplicated	transcript_63583	233.9	297
453052at33208a	Duplicated	transcript_58952	233.5	297
453052at33208a	Duplicated	transcript_30818	229.7	296
453056at33208a	Complete	transcript_72063	343.0	348
453687at33208a	Missing
454911at33208a	Missing
455512at33208a	Duplicated	transcript_10484	110.0	149
455512at33208a	Duplicated	transcript_9519	108.7	148
455941at33208a	Duplicated	transcript_74679	215.2	226
455941at33208a	Duplicated	transcript_72796	214.6	226
455941at33208a	Duplicated	transcript_72092	214.6	226
456998at33208a	Missing
457777at33208a	Duplicated	transcript_67462	266.4	298
457777at33208a	Duplicated	transcript_73928	233.4	251
458807at33208a	Duplicated	transcript_73128	346.0	256
458807at33208a	Duplicated	transcript_71636	345.9	257
458974at33208a	Fragmented	transcript_74127	55.7	102
458988at33208a	Complete	transcript_53372	302.9	449
459253at33208a	Missing
460044at33208a	Complete	transcript_66403	190.9	336
460518at33208a	Fragmented	transcript_44853	115.5	112
461123at33208a	Missing
461193at33208a	Complete	transcript_8937	97.2	183
462325at33208a	Duplicated	transcript_73177	190.1	294
462325at33208a	Duplicated	transcript_74795	183.6	294
462325at33208a	Duplicated	transcript_74417	183.5	294
462897at33208a	Complete	transcript_63681	386.9	340
463071at33208a	Missing
464204at33208a	Missing
464243at33208a	Missing
464286at33208a	Duplicated	transcript_57318	308.6	390
464286at33208a	Duplicated	transcript_56364	308.5	390
464286at33208a	Duplicated	transcript_55210	308.5	390
464312at33208a	Missing
464987at33208a	Missing
465092at33208a	Complete	transcript_46087	263.2	221
465401at33208a	Missing
465512at33208a	Duplicated	transcript_22001	269.8	668
465512at33208a	Duplicated	transcript_20407	269.4	668
465512at33208a	Duplicated	transcript_34375	246.5	508
465651at33208a	Complete	transcript_73209	103.4	162
465703at33208a	Complete	transcript_36111	245.4	199
465933at33208a	Duplicated	transcript_71536	312.8	222
465933at33208a	Duplicated	transcript_64157	312.1	222
466616at33208a	Complete	transcript_52484	161.4	428
466942at33208a	Missing
467106at33208a	Duplicated	transcript_52649	327.2	251
467106at33208a	Duplicated	transcript_51043	327.2	251
467142at33208a	Complete	transcript_57719	146.8	286
467744at33208a	Complete	transcript_10804	234.5	282
468248at33208a	Missing
468359at33208a	Complete	transcript_42432	367.4	277
468631at33208a	Missing
468710at33208a	Missing
468757at33208a	Duplicated	transcript_49448	45.6	256
468757at33208a	Duplicated	transcript_42659	45.2	256
469367at33208a	Duplicated	transcript_74399	303.1	263
469367at33208a	Duplicated	transcript_74017	303.0	263
469367at33208a	Duplicated	transcript_53145	300.6	263
470197at33208a	Missing
470523at33208a	Complete	transcript_74767	187.7	195
471608at33208a	Missing
471787at33208a	Duplicated	transcript_62057	373.2	279
471787at33208a	Duplicated	transcript_25954	370.0	278
472313at33208a	Complete	transcript_74208	359.5	250
472352at33208a	Duplicated	transcript_75152	139.7	207
472352at33208a	Duplicated	transcript_71924	138.5	207
472352at33208a	Duplicated	transcript_38037	135.3	205
473106at33208a	Complete	transcript_72094	308.7	286
474144at33208a	Duplicated	transcript_77245	227.0	203
474144at33208a	Duplicated	transcript_75660	225.8	203
474144at33208a	Duplicated	transcript_74532	225.7	203
474302at33208a	Missing
474387at33208a	Missing
475826at33208a	Complete	transcript_68996	158.5	192
476036at33208a	Missing
477052at33208a	Missing
477939at33208a	Missing
477998at33208a	Missing
478073at33208a	Duplicated	transcript_77186	401.7	226
478073at33208a	Duplicated	transcript_77066	400.5	226
478073at33208a	Duplicated	transcript_75133	399.4	226
478984at33208a	Complete	transcript_74092	213.3	258
480700at33208a	Missing
480735at33208a	Duplicated	transcript_74757	285.7	243
480735at33208a	Duplicated	transcript_26059	246.1	222
481557at33208a	Duplicated	transcript_70503	119.8	215
481557at33208a	Duplicated	transcript_73488	112.7	188
482691at33208a	Duplicated	transcript_67114	381.3	250
482691at33208a	Duplicated	transcript_64549	381.0	250
483489at33208a	Missing
485003at33208a	Missing
485696at33208a	Missing
486370at33208a	Missing
486431at33208a	Duplicated	transcript_56734	256.2	355
486431at33208a	Duplicated	transcript_55822	256.1	355
486431at33208a	Duplicated	transcript_33303	253.4	353
486743at33208a	Duplicated	transcript_75606	86.7	151
486743at33208a	Duplicated	transcript_54840	84.4	151
486993at33208a	Complete	transcript_73129	251.2	248
487873at33208a	Complete	transcript_76451	53.2	110
487987at33208a	Complete	transcript_76439	133.4	158
488559at33208a	Duplicated	transcript_76879	187.2	166
488559at33208a	Duplicated	transcript_49352	176.2	165
488635at33208a	Missing
489359at33208a	Fragmented	transcript_64774	85.0	129
489858at33208a	Duplicated	transcript_72044	199.9	164
489858at33208a	Duplicated	transcript_69771	199.9	164
489997at33208a	Missing
490248at33208a	Missing
490961at33208a	Missing
491252at33208a	Missing
491289at33208a	Missing
492033at33208a	Duplicated	transcript_65660	143.5	150
492033at33208a	Duplicated	transcript_58883	137.7	144
493148at33208a	Missing
493505at33208a	Missing
493913at33208a	Complete	transcript_57195	321.5	311
494057at33208a	Duplicated	transcript_77451	83.2	170
494057at33208a	Duplicated	transcript_26344	79.2	170
495100at33208a	Missing
495175at33208a	Missing
495207at33208a	Complete	transcript_21121	156.5	209
495311at33208a	Missing
495329at33208a	Missing
495389at33208a	Complete	transcript_76631	124.4	156
495605at33208a	Complete	transcript_5826	305.0	224
495802at33208a	Missing
495926at33208a	Missing
496070at33208a	Missing
496219at33208a	Duplicated	transcript_76432	300.9	233
496219at33208a	Duplicated	transcript_30447	295.8	233
498535at33208a	Missing
500261at33208a	Duplicated	transcript_61892	315.6	289
500261at33208a	Duplicated	transcript_61490	315.6	289
500261at33208a	Duplicated	transcript_59698	315.6	289
500808at33208a	Missing
501396at33208a	Complete	transcript_70772	237.7	167
501546at33208a	Missing
501788at33208a	Missing
502128at33208a	Duplicated	transcript_74155	303.3	252
502128at33208a	Duplicated	transcript_73608	303.2	252
502128at33208a	Duplicated	transcript_72402	303.0	252
502407at33208a	Complete	transcript_74992	200.5	179
502429at33208a	Missing
502584at33208a	Missing
502691at33208a	Missing
503333at33208a	Fragmented	transcript_53760	82.5	167
503828at33208a	Complete	transcript_50311	112.4	124
504207at33208a	Missing
504292at33208a	Duplicated	transcript_68235	220.0	178
504292at33208a	Duplicated	transcript_66045	219.5	178
504691at33208a	Missing
504731at33208a	Duplicated	transcript_75024	343.8	237
504731at33208a	Duplicated	transcript_75780	343.6	237
504912at33208a	Fragmented	transcript_54589	41.5	52
505248at33208a	Complete	transcript_74061	251.1	168
505718at33208a	Complete	transcript_64306	77.6	86
508188at33208a	Missing
508379at33208a	Missing
508986at33208a	Missing
509494at33208a	Duplicated	transcript_77598	224.5	144
509494at33208a	Duplicated	transcript_77525	224.0	144
509494at33208a	Duplicated	transcript_26856	220.3	144
509816at33208a	Missing
510174at33208a	Missing
510522at33208a	Duplicated	transcript_75070	176.0	223
510522at33208a	Duplicated	transcript_70560	175.2	223
510522at33208a	Duplicated	transcript_28168	172.6	222
510581at33208a	Missing
511272at33208a	Missing
511386at33208a	Duplicated	transcript_56912	323.5	387
511386at33208a	Duplicated	transcript_23376	320.6	388
511386at33208a	Duplicated	transcript_20832	320.4	388
511575at33208a	Missing
511668at33208a	Missing
514121at33208a	Complete	transcript_45823	320.9	745
514296at33208a	Missing
514565at33208a	Missing
514675at33208a	Complete	transcript_70797	208.3	199
514698at33208a	Missing
514724at33208a	Complete	transcript_67827	88.2	133
514727at33208a	Missing
514740at33208a	Missing
514834at33208a	Duplicated	transcript_75555	137.7	193
514834at33208a	Duplicated	transcript_74568	137.4	193
514834at33208a	Duplicated	transcript_73623	126.7	217
514892at33208a	Missing
515058at33208a	Missing
515377at33208a	Missing
515410at33208a	Missing
515425at33208a	Complete	transcript_54994	137.9	186
515528at33208a	Missing
515640at33208a	Complete	transcript_73741	289.7	193
516078at33208a	Missing
516321at33208a	Duplicated	transcript_33335	198.2	135
516321at33208a	Duplicated	transcript_75711	197.6	155
516321at33208a	Duplicated	transcript_12090	192.4	132
516481at33208a	Missing
516659at33208a	Missing
516716at33208a	Duplicated	transcript_46384	213.5	319
516716at33208a	Duplicated	transcript_43528	213.0	318
517311at33208a	Complete	transcript_23688	115.3	168
517525at33208a	Duplicated	transcript_26168	254.3	246
517525at33208a	Duplicated	transcript_64839	232.1	268
517686at33208a	Missing
517968at33208a	Missing
518288at33208a	Duplicated	transcript_67787	382.9	287
518288at33208a	Duplicated	transcript_65466	378.2	291
518288at33208a	Duplicated	transcript_65011	369.0	290
518569at33208a	Missing
518635at33208a	Complete	transcript_74950	66.2	285
519030at33208a	Missing
519303at33208a	Duplicated	transcript_70431	279.9	317
519303at33208a	Duplicated	transcript_57978	279.3	317
519303at33208a	Duplicated	transcript_35333	277.6	317
519777at33208a	Complete	transcript_75878	150.6	268
520011at33208a	Missing
521343at33208a	Missing
522886at33208a	Duplicated	transcript_75821	238.1	247
522886at33208a	Duplicated	transcript_51484	211.1	202
522988at33208a	Duplicated	transcript_33182	241.0	279
522988at33208a	Duplicated	transcript_20401	239.2	279
523206at33208a	Complete	transcript_74771	119.7	89
523376at33208a	Missing
523534at33208a	Missing
524148at33208a	Missing
524165at33208a	Complete	transcript_38068	212.5	264
524322at33208a	Complete	transcript_32224	86.7	125
525542at33208a	Duplicated	transcript_76166	169.2	179
525542at33208a	Duplicated	transcript_75908	168.9	179
525888at33208a	Missing
526074at33208a	Complete	transcript_44938	201.1	140
526487at33208a	Missing
526673at33208a	Missing
526839at33208a	Missing
527406at33208a	Fragmented	transcript_73865	226.0	150
528325at33208a	Complete	transcript_58821	220.9	157
529092at33208a	Missing
529093at33208a	Complete	transcript_73150	314.9	203
529708at33208a	Missing
529852at33208a	Missing
530431at33208a	Missing
532406at33208a	Missing
532693at33208a	Missing
532728at33208a	Missing
532930at33208a	Missing
533666at33208a	Complete	transcript_70692	46.0	146
533690at33208a	Complete	transcript_28593	142.8	148
534172at33208a	Complete	transcript_74745	241.4	209
534206at33208a	Complete	transcript_77184	103.2	194
534312at33208a	Missing
534757at33208a	Missing
534808at33208a	Missing
535268at33208a	Missing
535367at33208a	Complete	transcript_25693	98.0	127
535524at33208a	Complete	transcript_41586	237.1	160
535650at33208a	Duplicated	transcript_77462	260.4	165
535650at33208a	Duplicated	transcript_48246	230.0	151
535664at33208a	Missing
535782at33208a	Missing
535806at33208a	Missing
536251at33208a	Missing
537470at33208a	Complete	transcript_72589	238.9	153
537548at33208a	Complete	transcript_76164	208.6	174
537718at33208a	Duplicated	transcript_75549	128.0	168
537718at33208a	Duplicated	transcript_73871	127.5	168
537923at33208a	Complete	transcript_77166	241.4	156
538442at33208a	Missing
539043at33208a	Missing
539215at33208a	Missing
539234at33208a	Missing
539360at33208a	Missing
539600at33208a	Fragmented	transcript_18384	124.8	109
540193at33208a	Complete	transcript_40731	131.7	196
541231at33208a	Missing
541260at33208a	Missing
541421at33208a	Fragmented	transcript_9281	170.3	121
543124at33208a	Duplicated	transcript_66332	288.0	222
543124at33208a	Duplicated	transcript_63287	286.9	330
543124at33208a	Duplicated	transcript_62257	286.9	330
543269at33208a	Fragmented	transcript_72492	28.3	54
544546at33208a	Missing
544849at33208a	Missing
544919at33208a	Missing
545063at33208a	Missing
545389at33208a	Missing
545641at33208a	Missing
545744at33208a	Missing
545889at33208a	Missing
546305at33208a	Complete	transcript_14406	80.5	106
546751at33208a	Duplicated	transcript_62942	235.4	161
546751at33208a	Duplicated	transcript_61916	235.4	161
546751at33208a	Duplicated	transcript_63851	235.2	156
547099at33208a	Missing
547341at33208a	Missing
547766at33208a	Complete	transcript_37938	118.8	183
548327at33208a	Complete	transcript_59775	154.9	126
548444at33208a	Missing
548732at33208a	Complete	transcript_27406	144.6	129
549156at33208a	Missing
549988at33208a	Missing
551166at33208a	Missing
551620at33208a	Complete	transcript_64631	104.0	215
551632at33208a	Missing
551831at33208a	Missing
552201at33208a	Complete	transcript_58471	292.5	237
552359at33208a	Missing
552764at33208a	Missing
552949at33208a	Missing
553411at33208a	Complete	transcript_74272	172.0	164
553585at33208a	Missing
554010at33208a	Missing
554815at33208a	Duplicated	transcript_73959	70.2	143
554815at33208a	Duplicated	transcript_58216	69.4	143
555162at33208a	Duplicated	transcript_69462	234.5	148
555162at33208a	Duplicated	transcript_64995	234.1	148
555162at33208a	Duplicated	transcript_65755	234.1	148
555390at33208a	Complete	transcript_43492	211.7	129
555538at33208a	Missing
556039at33208a	Duplicated	transcript_74928	110.5	122
556039at33208a	Duplicated	transcript_10595	105.9	122
556189at33208a	Missing
556337at33208a	Complete	transcript_77752	209.5	124
556445at33208a	Missing
556461at33208a	Missing
556510at33208a	Missing
556587at33208a	Duplicated	transcript_57965	53.3	111
556587at33208a	Duplicated	transcript_56198	53.2	111
556587at33208a	Duplicated	transcript_53716	52.7	98
556750at33208a	Fragmented	transcript_66947	51.0	96
556925at33208a	Missing
557292at33208a	Missing
557596at33208a	Duplicated	transcript_77420	315.3	177
557596at33208a	Duplicated	transcript_77445	315.3	177
557596at33208a	Duplicated	transcript_24500	310.4	211
557694at33208a	Missing
557834at33208a	Missing
557962at33208a	Missing
558368at33208a	Missing
558385at33208a	Missing
558552at33208a	Missing
558791at33208a	Missing
558897at33208a	Missing
558933at33208a	Missing
559146at33208a	Missing
559501at33208a	Missing
559576at33208a	Missing
559732at33208a	Missing
559883at33208a	Missing
560453at33208a	Duplicated	transcript_77640	233.2	139
560453at33208a	Duplicated	transcript_77616	232.2	139
560566at33208a	Missing
560584at33208a	Missing
560694at33208a	Missing
561054at33208a	Missing
561248at33208a	Missing
561417at33208a	Missing
561688at33208a	Missing
561878at33208a	Missing
561943at33208a	Complete	transcript_73930	301.7	244
562780at33208a	Complete	transcript_55935	205.7	158
563084at33208a	Missing
563358at33208a	Missing
563359at33208a	Complete	transcript_76998	117.3	156
563426at33208a	Complete	transcript_59087	116.9	197
563679at33208a	Complete	transcript_54006	113.6	98
563832at33208a	Missing
564234at33208a	Missing
564286at33208a	Missing
565053at33208a	Missing
566026at33208a	Fragmented	transcript_49351	81.0	121
566116at33208a	Complete	transcript_75114	233.8	208
566262at33208a	Complete	transcript_11451	113.9	120
566447at33208a	Missing
566527at33208a	Complete	transcript_58767	128.9	148
566916at33208a	Fragmented	transcript_56288	19.7	60
567650at33208a	Missing
567750at33208a	Missing
567809at33208a	Missing
568022at33208a	Missing
568170at33208a	Missing
568839at33208a	Missing
568949at33208a	Complete	transcript_56750	191.6	159
569294at33208a	Fragmented	transcript_69417	88.8	97
569303at33208a	Missing
569812at33208a	Complete	transcript_75727	248.6	204
569878at33208a	Duplicated	transcript_62224	161.3	207
569878at33208a	Duplicated	transcript_8334	159.1	209
570262at33208a	Complete	transcript_76047	212.6	174
570646at33208a	Missing
570717at33208a	Missing
571149at33208a	Missing
571944at33208a	Missing
572074at33208a	Missing
572434at33208a	Missing
572463at33208a	Duplicated	transcript_76861	188.2	220
572463at33208a	Duplicated	transcript_30671	184.1	194
572754at33208a	Complete	transcript_34059	81.2	114
572845at33208a	Duplicated	transcript_53132	181.8	157
572845at33208a	Duplicated	transcript_52773	181.8	157
572845at33208a	Duplicated	transcript_55945	181.8	157
573203at33208a	Missing
573237at33208a	Missing
573313at33208a	Missing
574311at33208a	Missing
575360at33208a	Missing
576633at33208a	Duplicated	transcript_76374	253.2	164
576633at33208a	Duplicated	transcript_55132	248.1	164
576633at33208a	Duplicated	transcript_76624	218.4	164
576938at33208a	Missing
576997at33208a	Missing
577068at33208a	Missing
577339at33208a	Complete	transcript_77418	114.7	109
577929at33208a	Missing
578354at33208a	Duplicated	transcript_48481	207.6	126
578354at33208a	Duplicated	transcript_41272	205.3	138
578354at33208a	Duplicated	transcript_39030	205.2	138
578582at33208a	Missing
578684at33208a	Missing
578726at33208a	Missing
578734at33208a	Duplicated	transcript_77101	167.4	191
578734at33208a	Duplicated	transcript_76953	167.3	191
578734at33208a	Duplicated	transcript_76692	166.6	191
578959at33208a	Missing
579029at33208a	Missing
580062at33208a	Missing
580288at33208a	Complete	transcript_46946	187.4	116
580851at33208a	Missing
580896at33208a	Duplicated	transcript_53166	118.3	223
580896at33208a	Duplicated	transcript_48335	118.0	223
580896at33208a	Duplicated	transcript_59286	117.9	223
581006at33208a	Missing
581475at33208a	Missing
581543at33208a	Missing
581547at33208a	Complete	transcript_75814	209.7	179
581621at33208a	Duplicated	transcript_77635	286.6	181
581621at33208a	Duplicated	transcript_77536	286.5	181
581621at33208a	Duplicated	transcript_77521	286.2	160
581717at33208a	Missing
581779at33208a	Duplicated	transcript_73936	71.4	183
581779at33208a	Duplicated	transcript_66062	70.2	197
581779at33208a	Duplicated	transcript_65084	70.1	197
582265at33208a	Missing
582341at33208a	Missing
582473at33208a	Missing
582823at33208a	Duplicated	transcript_74605	197.3	199
582823at33208a	Duplicated	transcript_15394	193.4	183
582951at33208a	Missing
583626at33208a	Missing
584023at33208a	Complete	transcript_57519	142.3	194
584333at33208a	Duplicated	transcript_75921	78.7	112
584333at33208a	Duplicated	transcript_74168	78.4	112
584373at33208a	Missing
585078at33208a	Missing
585232at33208a	Duplicated	transcript_51012	116.3	124
585232at33208a	Duplicated	transcript_40586	116.2	123
585232at33208a	Duplicated	transcript_46394	116.1	123
585305at33208a	Missing
585313at33208a	Missing
585656at33208a	Duplicated	transcript_75766	187.9	151
585656at33208a	Duplicated	transcript_49383	175.4	151
585726at33208a	Missing
585809at33208a	Complete	transcript_75889	151.2	167
586156at33208a	Complete	transcript_76583	101.6	114
586310at33208a	Missing
586690at33208a	Complete	transcript_76229	143.2	106
586719at33208a	Missing
587399at33208a	Missing
587407at33208a	Complete	transcript_61289	95.9	129
587513at33208a	Duplicated	transcript_54664	210.0	287
587513at33208a	Duplicated	transcript_51436	209.8	287
587688at33208a	Missing
587958at33208a	Missing
589773at33208a	Duplicated	transcript_68833	52.0	54
589773at33208a	Duplicated	transcript_67036	51.8	54
589773at33208a	Duplicated	transcript_59523	51.3	54
589901at33208a	Complete	transcript_61843	146.4	273
590221at33208a	Missing
590347at33208a	Missing
590416at33208a	Missing
590470at33208a	Missing
591316at33208a	Complete	transcript_70529	120.6	108
591391at33208a	Missing
591498at33208a	Missing
592087at33208a	Missing
592094at33208a	Missing
592759at33208a	Missing
592872at33208a	Missing
594172at33208a	Missing
594271at33208a	Missing
594842at33208a	Missing
594937at33208a	Missing
595010at33208a	Missing
595316at33208a	Complete	transcript_72792	90.7	109
595404at33208a	Complete	transcript_76820	164.7	143
595858at33208a	Missing
596131at33208a	Missing
596973at33208a	Missing
597023at33208a	Missing
597816at33208a	Missing
598405at33208a	Missing
598944at33208a	Duplicated	transcript_44528	132.7	207
598944at33208a	Duplicated	transcript_33450	129.4	202
598944at33208a	Duplicated	transcript_27533	129.2	202
599320at33208a	Missing
600462at33208a	Complete	transcript_66297	69.5	140
600823at33208a	Missing
601242at33208a	Missing
601650at33208a	Missing
601768at33208a	Missing
601875at33208a	Missing
601886at33208a	Missing
601967at33208a	Missing
602089at33208a	Missing
602148at33208a	Missing
602587at33208a	Missing
603239at33208a	Complete	transcript_75514	87.4	140
603370at33208a	Duplicated	transcript_77607	178.3	118
603370at33208a	Duplicated	transcript_22745	173.6	118
603370at33208a	Duplicated	transcript_40870	173.5	136
603609at33208a	Complete	transcript_76901	119.5	117
603673at33208a	Duplicated	transcript_76857	177.3	118
603673at33208a	Duplicated	transcript_76731	177.3	118
603673at33208a	Duplicated	transcript_18635	174.2	118
604211at33208a	Missing
604943at33208a	Missing
605189at33208a	Missing
606048at33208a	Missing
606539at33208a	Complete	transcript_77727	156.0	114
606748at33208a	Duplicated	transcript_21597	91.7	83
606748at33208a	Duplicated	transcript_15267	91.6	83
606776at33208a	Fragmented	transcript_77261	41.9	74
606795at33208a	Missing
606958at33208a	Missing
607862at33208a	Complete	transcript_77683	102.0	106
608011at33208a	Missing
608074at33208a	Missing
608190at33208a	Duplicated	transcript_47550	62.2	95
608190at33208a	Duplicated	transcript_10730	59.7	86
608669at33208a	Missing
608869at33208a	Missing
608924at33208a	Complete	transcript_77739	118.1	117
609899at33208a	Missing
610427at33208a	Complete	transcript_57468	93.4	120
610541at33208a	Missing
611258at33208a	Complete	transcript_75926	207.2	181
611279at33208a	Missing
611373at33208a	Complete	transcript_1295	108.9	93
611891at33208a	Missing
612760at33208a	Missing
612825at33208a	Complete	transcript_73494	131.9	120
613522at33208a	Missing
613580at33208a	Missing
613851at33208a	Duplicated	transcript_77732	99.5	107
613851at33208a	Duplicated	transcript_30556	98.2	105
614305at33208a	Complete	transcript_75367	72.4	159
615531at33208a	Missing
615585at33208a	Missing
615840at33208a	Missing
616120at33208a	Missing
616149at33208a	Complete	transcript_52709	101.1	79
616613at33208a	Missing
616716at33208a	Missing
617020at33208a	Complete	transcript_42514	152.8	164
617441at33208a	Missing
617522at33208a	Missing
617667at33208a	Duplicated	transcript_27943	93.1	80
617667at33208a	Duplicated	transcript_8682	92.3	80
618339at33208a	Complete	transcript_28417	123.0	83
618421at33208a	Missing
618516at33208a	Missing
618986at33208a	Missing
619250at33208a	Missing
619326at33208a	Missing
619415at33208a	Missing
620546at33208a	Complete	transcript_75976	125.4	126
620753at33208a	Missing
621585at33208a	Complete	transcript_77053	82.0	100
621808at33208a	Missing
622156at33208a	Missing
622172at33208a	Complete	transcript_16793	84.4	105
622270at33208a	Missing
622461at33208a	Missing
622560at33208a	Duplicated	transcript_77685	169.7	156
622560at33208a	Duplicated	transcript_13256	165.2	151
623138at33208a	Complete	transcript_77286	74.8	96
623324at33208a	Complete	transcript_77758	185.8	117
623444at33208a	Missing
623995at33208a	Missing
625077at33208a	Duplicated	transcript_77577	88.5	103
625077at33208a	Duplicated	transcript_74614	81.6	85
625091at33208a	Complete	transcript_76384	73.2	76
625769at33208a	Missing
628082at33208a	Missing
628231at33208a	Missing
628247at33208a	Missing
629763at33208a	Missing
630073at33208a	Missing
631107at33208a	Missing
631173at33208a	Missing
631196at33208a	Missing
631662at33208a	Complete	transcript_77791	110.6	82
631767at33208a	Missing
631798at33208a	Missing
631811at33208a	Complete	transcript_73012	140.9	142
632234at33208a	Complete	transcript_21149	181.6	102
632472at33208a	Missing
632566at33208a	Missing
633007at33208a	Missing
633282at33208a	Duplicated	transcript_77550	57.4	64
633282at33208a	Duplicated	transcript_46279	55.4	64
633619at33208a	Complete	transcript_44932	64.0	39
634446at33208a	Missing
634447at33208a	Missing
636041at33208a	Duplicated	transcript_37963	87.6	78
636041at33208a	Duplicated	transcript_38379	87.4	78
636070at33208a	Missing
636300at33208a	Missing
636423at33208a	Missing
637971at33208a	Complete	transcript_75934	62.7	91
638541at33208a	Missing
639252at33208a	Missing
640187at33208a	Missing
640349at33208a	Missing
641073at33208a	Missing
641257at33208a	Missing
642323at33208a	Missing
642552at33208a	Missing
642773at33208a	Complete	transcript_76118	52.2	70
643380at33208a	Missing
643883at33208a	Complete	transcript_48603	62.1	88
643954at33208a	Missing
644034at33208a	Missing
648300at33208a	Missing
649979at33208a	Complete	transcript_14146	65.2	96
